TrialName,PreempAllowed,NumRows,NumShapes,[Shape Color Radius Position],TimeSpentOnFrame,UserAnswer1,CorrectAnswer1,IsCorrect1,UserAnswer2,CorrectAnswer2,IsCorrect2,Frame,FrameAnswered,TimeToAnswer1FromBegin,TimeToStart2,TimeToFinish2
most_2C-1,yes,3,3,[s g 0.040000 3] [s b 0.040000 6] [s b 0.040000 8] ,0.1242,yes,yes,correct,,,,2,2,0.4232,,
most_2C-1,yes,3,3,[s g 0.040000 4] [s g 0.040000 7] [s b 0.040000 11] ,0.0000,yes,yes,correct,,,,3,2,0.4232,,
most_2C-1,yes,3,3,[s g 0.040000 9] [s b 0.040000 12] [s g 0.040000 14] ,0.0000,yes,yes,correct,,,,4,2,0.4232,,
most_2C-1,yes,3,3,[s b 0.040000 10] [s g 0.040000 13] [s b 0.040000 16] ,0.0000,yes,yes,correct,,,,5,2,0.4232,,
most_2C-1,yes,3,3,[s g 0.040000 17] [s b 0.040000 15] [s g 0.040000 18] ,0.0000,yes,yes,correct,,,,6,2,0.4232,,
exn_2C-f10,yes,3,3,[q r 0.040000 2] [q w 0.040000 3] [q w 0.040000 6] ,0.1208,yes,no,incorrect,,,,1,1,0.1208,,
exn_2C-f10,yes,3,3,[q k 0.040000 1] [q w 0.040000 5] [q w 0.040000 4] ,0.0000,yes,no,incorrect,,,,2,1,0.1208,,
exn_2C-f10,yes,3,3,[q r 0.040000 8] [q k 0.040000 9] [q r 0.040000 7] ,0.0000,yes,no,incorrect,,,,3,1,0.1208,,
exn_2C-f10,yes,3,3,[q r 0.040000 11] [q w 0.040000 10] [q w 0.040000 12] ,0.0000,yes,no,incorrect,,,,4,1,0.1208,,
exn_2C-f10,yes,3,3,[q w 0.040000 13] [q r 0.040000 14] [q w 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.1208,,
exn_2C-f10,yes,3,3,[q r 0.040000 17] [q w 0.040000 15] [q k 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1208,,
most_2C-8,yes,3,3,[q y 0.040000 1] [q b 0.040000 2] [q b 0.040000 5] ,0.1669,yes,yes,correct,,,,1,1,0.1669,,
most_2C-8,yes,3,3,[q b 0.040000 3] [q y 0.040000 6] [q b 0.040000 8] ,0.0000,yes,yes,correct,,,,2,1,0.1669,,
most_2C-8,yes,3,3,[q y 0.040000 4] [q b 0.040000 7] [q y 0.040000 11] ,0.0000,yes,yes,correct,,,,3,1,0.1669,,
most_2C-8,yes,3,3,[q k 0.040000 9] [q y 0.040000 12] [q y 0.040000 14] ,0.0000,yes,yes,correct,,,,4,1,0.1669,,
most_2C-8,yes,3,3,[q b 0.040000 10] [q k 0.040000 13] [q y 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1669,,
most_2C-8,yes,3,3,[q y 0.040000 15] [q k 0.040000 17] [q b 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1669,,
few-f4,yes,3,3,[t y 0.040000 1] [t y 0.040000 2] [t k 0.040000 4] ,0.1211,yes,yes,correct,,,,1,1,0.1211,,
few-f4,yes,3,3,[t y 0.040000 3] [t b 0.040000 6] [t y 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1211,,
few-f4,yes,3,3,[t y 0.040000 8] [t y 0.040000 9] [t y 0.040000 7] ,0.0000,yes,yes,correct,,,,3,1,0.1211,,
few-f4,yes,3,3,[t k 0.040000 11] [t y 0.040000 14] [t y 0.040000 12] ,0.0000,yes,yes,correct,,,,4,1,0.1211,,
few-f4,yes,3,3,[t y 0.040000 10] [t b 0.040000 13] [t k 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1211,,
few-f4,yes,3,3,[t k 0.040000 15] [t b 0.040000 17] [t y 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1211,,
most_3C-3,yes,3,3,[q w 0.040000 2] [q y 0.040000 1] [q w 0.040000 3] ,0.1466,yes,yes,correct,,,,1,1,0.1466,,
most_3C-3,yes,3,3,[q y 0.040000 5] [q w 0.040000 6] [q k 0.040000 4] ,0.0000,yes,yes,correct,,,,2,1,0.1466,,
most_3C-3,yes,3,3,[q w 0.040000 8] [q w 0.040000 7] [q w 0.040000 11] ,0.0000,yes,yes,correct,,,,3,1,0.1466,,
most_3C-3,yes,3,3,[q w 0.040000 9] [q b 0.040000 12] [q b 0.040000 15] ,0.0000,yes,yes,correct,,,,4,1,0.1466,,
most_3C-3,yes,3,3,[q w 0.040000 14] [q b 0.040000 10] [q b 0.040000 13] ,0.0000,yes,yes,correct,,,,5,1,0.1466,,
most_3C-3,yes,3,3,[q y 0.040000 16] [q w 0.040000 17] [q y 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1466,,
aboutn-f5,yes,3,3,[s k 0.040000 2] [s b 0.040000 3] [s r 0.040000 6] ,0.1312,yes,no,incorrect,,,,1,1,0.1312,,
aboutn-f5,yes,3,3,[s b 0.040000 1] [s r 0.040000 5] [s b 0.040000 4] ,0.0000,yes,no,incorrect,,,,2,1,0.1312,,
aboutn-f5,yes,3,3,[s k 0.040000 8] [s b 0.040000 9] [s b 0.040000 7] ,0.0000,yes,no,incorrect,,,,3,1,0.1312,,
aboutn-f5,yes,3,3,[s b 0.040000 10] [s b 0.040000 11] [s r 0.040000 12] ,0.0000,yes,no,incorrect,,,,4,1,0.1312,,
aboutn-f5,yes,3,3,[s k 0.040000 14] [s r 0.040000 13] [s b 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.1312,,
aboutn-f5,yes,3,3,[s b 0.040000 17] [s b 0.040000 15] [s k 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1312,,
most_3C-2,yes,3,3,[t w 0.040000 2] [t w 0.040000 3] [t w 0.040000 6] ,0.1557,yes,yes,correct,,,,1,1,0.1557,,
most_3C-2,yes,3,3,[t b 0.040000 1] [t w 0.040000 5] [t b 0.040000 4] ,0.0000,yes,yes,correct,,,,2,1,0.1557,,
most_3C-2,yes,3,3,[t w 0.040000 8] [t b 0.040000 9] [t w 0.040000 7] ,0.0000,yes,yes,correct,,,,3,1,0.1557,,
most_3C-2,yes,3,3,[t w 0.040000 11] [t g 0.040000 10] [t g 0.040000 12] ,0.0000,yes,yes,correct,,,,4,1,0.1557,,
most_3C-2,yes,3,3,[t w 0.040000 13] [t g 0.040000 14] [t g 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1557,,
most_3C-2,yes,3,3,[t b 0.040000 17] [t k 0.040000 15] [t w 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1557,,
exn_3C-f7,yes,3,2,[c y 0.040000 1] [c r 0.040000 4] ,0.1562,yes,yes,correct,,,,1,1,0.1562,,
exn_3C-f7,yes,3,4,[c k 0.040000 2] [c b 0.040000 3] [c k 0.040000 6] [c r 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1562,,
exn_3C-f7,yes,3,3,[c r 0.040000 8] [c r 0.040000 7] [c y 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1562,,
exn_3C-f7,yes,3,3,[c r 0.040000 11] [c b 0.040000 12] [c r 0.040000 10] ,0.0000,yes,yes,correct,,,,4,1,0.1562,,
exn_3C-f7,yes,3,3,[c b 0.040000 14] [c y 0.040000 15] [c r 0.040000 18] ,0.0000,yes,yes,correct,,,,5,1,0.1562,,
exn_3C-f7,yes,3,3,[c y 0.040000 17] [c r 0.040000 13] [c b 0.040000 16] ,0.0000,yes,yes,correct,,,,6,1,0.1562,,
mtn_3C-6,yes,3,3,[s y 0.040000 2] [s g 0.040000 1] [s g 0.040000 4] ,0.1761,yes,no,incorrect,,,,1,1,0.1761,,
mtn_3C-6,yes,3,3,[s y 0.040000 5] [s k 0.040000 8] [s g 0.040000 7] ,0.0000,yes,no,incorrect,,,,2,1,0.1761,,
mtn_3C-6,yes,3,3,[s y 0.040000 3] [s y 0.040000 6] [s g 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1761,,
mtn_3C-6,yes,3,3,[s r 0.040000 14] [s r 0.040000 10] [s y 0.040000 11] ,0.0000,yes,no,incorrect,,,,4,1,0.1761,,
mtn_3C-6,yes,3,3,[s r 0.040000 12] [s r 0.040000 15] [s y 0.040000 18] ,0.0000,yes,no,incorrect,,,,5,1,0.1761,,
mtn_3C-6,yes,3,3,[s g 0.040000 16] [s g 0.040000 17] [s y 0.040000 13] ,0.0000,yes,no,incorrect,,,,6,1,0.1761,,
exn_3C-f3,yes,3,3,[c r 0.040000 2] [c g 0.040000 3] [c g 0.040000 5] ,0.2704,yes,yes,correct,,,,1,1,0.2704,,
exn_3C-f3,yes,3,3,[c b 0.040000 1] [c g 0.040000 4] [c b 0.040000 7] ,0.0000,yes,yes,correct,,,,2,1,0.2704,,
exn_3C-f3,yes,3,3,[c r 0.040000 6] [c g 0.040000 8] [c b 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.2704,,
exn_3C-f3,yes,3,3,[c b 0.040000 10] [c r 0.040000 13] [c g 0.040000 16] ,0.0000,yes,yes,correct,,,,4,1,0.2704,,
exn_3C-f3,yes,3,3,[c b 0.040000 12] [c r 0.040000 15] [c r 0.040000 11] ,0.0000,yes,yes,correct,,,,5,1,0.2704,,
exn_3C-f3,yes,3,3,[c g 0.040000 17] [c g 0.040000 14] [c r 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.2704,,
aboutn-f7,yes,3,3,[t r 0.040000 2] [t r 0.040000 1] [t w 0.040000 4] ,0.1568,yes,no,incorrect,,,,1,1,0.1568,,
aboutn-f7,yes,3,3,[t r 0.040000 3] [t w 0.040000 6] [t r 0.040000 5] ,0.0000,yes,no,incorrect,,,,2,1,0.1568,,
aboutn-f7,yes,3,3,[t k 0.040000 8] [t r 0.040000 9] [t r 0.040000 7] ,0.0000,yes,no,incorrect,,,,3,1,0.1568,,
aboutn-f7,yes,3,3,[t r 0.040000 11] [t r 0.040000 14] [t r 0.040000 12] ,0.0000,yes,no,incorrect,,,,4,1,0.1568,,
aboutn-f7,yes,3,3,[t w 0.040000 10] [t w 0.040000 13] [t r 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.1568,,
aboutn-f7,yes,3,3,[t r 0.040000 15] [t k 0.040000 17] [t r 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1568,,
mtn_2C-11,yes,3,3,[s r 0.040000 2] [s k 0.040000 3] [s g 0.040000 1] ,0.1418,yes,no,incorrect,,,,1,1,0.1418,,
mtn_2C-11,yes,3,3,[s r 0.040000 6] [s g 0.040000 5] [s r 0.040000 4] ,0.0000,yes,no,incorrect,,,,2,1,0.1418,,
mtn_2C-11,yes,3,3,[s g 0.040000 11] [s r 0.040000 8] [s g 0.040000 7] ,0.0000,yes,no,incorrect,,,,3,1,0.1418,,
mtn_2C-11,yes,3,3,[s r 0.040000 9] [s r 0.040000 12] [s g 0.040000 15] ,0.0000,yes,no,incorrect,,,,4,1,0.1418,,
mtn_2C-11,yes,3,3,[s k 0.040000 10] [s r 0.040000 13] [s g 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.1418,,
mtn_2C-11,yes,3,3,[s r 0.040000 14] [s g 0.040000 17] [s k 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1418,,
many-f1,yes,3,3,[c y 0.040000 2] [c y 0.040000 1] [c r 0.040000 4] ,0.1014,yes,yes,correct,,,,1,1,0.1014,,
many-f1,yes,3,3,[c k 0.040000 3] [c y 0.040000 6] [c y 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1014,,
many-f1,yes,3,3,[c y 0.040000 8] [c k 0.040000 7] [c r 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1014,,
many-f1,yes,3,3,[c y 0.040000 11] [c y 0.040000 10] [c y 0.040000 13] ,0.0000,yes,yes,correct,,,,4,1,0.1014,,
many-f1,yes,3,3,[c y 0.040000 12] [c y 0.040000 15] [c r 0.040000 14] ,0.0000,yes,yes,correct,,,,5,1,0.1014,,
many-f1,yes,3,3,[c k 0.040000 17] [c y 0.040000 18] [c y 0.040000 16] ,0.0000,yes,yes,correct,,,,6,1,0.1014,,
mtn_3C-1,yes,3,3,[q w 0.040000 1] [q y 0.040000 2] [q w 0.040000 4] ,0.2059,yes,yes,correct,,,,1,1,0.2059,,
mtn_3C-1,yes,3,3,[q w 0.040000 3] [q w 0.040000 6] [q k 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.2059,,
mtn_3C-1,yes,3,3,[q y 0.040000 7] [q w 0.040000 8] [q y 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.2059,,
mtn_3C-1,yes,3,3,[q w 0.040000 10] [q b 0.040000 11] [q b 0.040000 14] ,0.0000,yes,yes,correct,,,,4,1,0.2059,,
mtn_3C-1,yes,3,3,[q w 0.040000 12] [q b 0.040000 15] [q b 0.040000 18] ,0.0000,yes,yes,correct,,,,5,1,0.2059,,
mtn_3C-1,yes,3,3,[q w 0.040000 13] [q w 0.040000 16] [q w 0.040000 17] ,0.0000,yes,yes,correct,,,,6,1,0.2059,,
otherprop_2C-f4,yes,3,3,[s y 0.040000 2] [s y 0.040000 3] [s w 0.040000 5] ,0.2071,yes,yes,correct,,,,1,1,0.2071,,
otherprop_2C-f4,yes,3,3,[s w 0.040000 1] [s y 0.040000 4] [s k 0.040000 7] ,0.0000,yes,yes,correct,,,,2,1,0.2071,,
otherprop_2C-f4,yes,3,3,[s y 0.040000 6] [s y 0.040000 8] [s y 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.2071,,
otherprop_2C-f4,yes,3,3,[s y 0.040000 11] [s y 0.040000 13] [s w 0.040000 10] ,0.0000,yes,yes,correct,,,,4,1,0.2071,,
otherprop_2C-f4,yes,3,3,[s y 0.040000 15] [s w 0.040000 12] [s y 0.040000 14] ,0.0000,yes,yes,correct,,,,5,1,0.2071,,
otherprop_2C-f4,yes,3,3,[s y 0.040000 17] [s y 0.040000 16] [s y 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.2071,,
mtn_3C-7,yes,3,3,[c w 0.040000 2] [c w 0.040000 3] [c k 0.040000 1] ,0.1158,yes,yes,correct,,,,1,1,0.1158,,
mtn_3C-7,yes,3,3,[c y 0.040000 5] [c w 0.040000 4] [c y 0.040000 6] ,0.0000,yes,yes,correct,,,,2,1,0.1158,,
mtn_3C-7,yes,3,3,[c w 0.040000 8] [c w 0.040000 7] [c w 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1158,,
mtn_3C-7,yes,3,3,[c b 0.040000 10] [c k 0.040000 13] [c b 0.040000 11] ,0.0000,yes,yes,correct,,,,4,1,0.1158,,
mtn_3C-7,yes,3,3,[c b 0.040000 14] [c k 0.040000 15] [c b 0.040000 12] ,0.0000,yes,yes,correct,,,,5,1,0.1158,,
mtn_3C-7,yes,3,3,[c w 0.040000 17] [c w 0.040000 16] [c w 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1158,,
otherprop_2C-f12,yes,3,3,[s b 0.040000 1] [s y 0.040000 2] [s y 0.040000 3] ,0.1557,yes,yes,correct,,,,1,1,0.1557,,
otherprop_2C-f12,yes,3,3,[s b 0.040000 4] [s b 0.040000 7] [s b 0.040000 6] ,0.0000,yes,yes,correct,,,,2,1,0.1557,,
otherprop_2C-f12,yes,3,3,[s b 0.040000 5] [s k 0.040000 8] [s b 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1557,,
otherprop_2C-f12,yes,3,3,[s y 0.040000 12] [s y 0.040000 15] [s k 0.040000 11] ,0.0000,yes,yes,correct,,,,4,1,0.1557,,
otherprop_2C-f12,yes,3,3,[s b 0.040000 10] [s b 0.040000 13] [s b 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.1557,,
otherprop_2C-f12,yes,3,3,[s y 0.040000 14] [s k 0.040000 17] [s b 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1557,,
mtn_2C-1,yes,3,3,[t b 0.040000 1] [t y 0.040000 2] [t b 0.040000 4] ,0.1661,yes,yes,correct,,,,1,1,0.1661,,
mtn_2C-1,yes,3,3,[t y 0.040000 3] [t b 0.040000 6] [t k 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1661,,
mtn_2C-1,yes,3,3,[t y 0.040000 7] [t b 0.040000 8] [t b 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1661,,
mtn_2C-1,yes,3,3,[t b 0.040000 10] [t b 0.040000 11] [t y 0.040000 14] ,0.0000,yes,yes,correct,,,,4,1,0.1661,,
mtn_2C-1,yes,3,3,[t y 0.040000 12] [t b 0.040000 15] [t y 0.040000 18] ,0.0000,yes,yes,correct,,,,5,1,0.1661,,
mtn_2C-1,yes,3,3,[t y 0.040000 13] [t b 0.040000 16] [t b 0.040000 17] ,0.0000,yes,yes,correct,,,,6,1,0.1661,,
exn_3C-f4,yes,3,3,[t b 0.040000 2] [t r 0.040000 3] [t w 0.040000 6] ,0.1558,yes,no,incorrect,,,,1,1,0.1558,,
exn_3C-f4,yes,3,3,[t r 0.040000 1] [t w 0.040000 5] [t w 0.040000 4] ,0.0000,yes,no,incorrect,,,,2,1,0.1558,,
exn_3C-f4,yes,3,3,[t r 0.040000 8] [t b 0.040000 9] [t r 0.040000 7] ,0.0000,yes,no,incorrect,,,,3,1,0.1558,,
exn_3C-f4,yes,3,3,[t b 0.040000 11] [t r 0.040000 10] [t r 0.040000 12] ,0.0000,yes,no,incorrect,,,,4,1,0.1558,,
exn_3C-f4,yes,3,3,[t b 0.040000 13] [t w 0.040000 14] [t r 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.1558,,
exn_3C-f4,yes,3,3,[t w 0.040000 17] [t b 0.040000 15] [t r 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1558,,
otherprop_3C-f11,yes,3,3,[s r 0.040000 2] [s r 0.040000 3] [s b 0.040000 1] ,0.1169,yes,yes,correct,,,,1,1,0.1169,,
otherprop_3C-f11,yes,3,3,[s b 0.040000 4] [s w 0.040000 5] [s w 0.040000 6] ,0.0000,yes,yes,correct,,,,2,1,0.1169,,
otherprop_3C-f11,yes,3,3,[s k 0.040000 8] [s b 0.040000 7] [s w 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1169,,
otherprop_3C-f11,yes,3,3,[s w 0.040000 11] [s w 0.040000 14] [s k 0.040000 10] ,0.0000,yes,yes,correct,,,,4,1,0.1169,,
otherprop_3C-f11,yes,3,3,[s w 0.040000 12] [s k 0.040000 15] [s r 0.040000 18] ,0.0000,yes,yes,correct,,,,5,1,0.1169,,
otherprop_3C-f11,yes,3,3,[s w 0.040000 13] [s w 0.040000 17] [s b 0.040000 16] ,0.0000,yes,yes,correct,,,,6,1,0.1169,,
exn_3C-f8,yes,3,3,[t b 0.040000 2] [t b 0.040000 3] [t b 0.040000 5] ,0.2062,yes,yes,correct,,,,1,1,0.2062,,
exn_3C-f8,yes,3,3,[t g 0.040000 1] [t b 0.040000 4] [t k 0.040000 7] ,0.0000,yes,yes,correct,,,,2,1,0.2062,,
exn_3C-f8,yes,3,3,[t g 0.040000 6] [t k 0.040000 8] [t b 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.2062,,
exn_3C-f8,yes,3,3,[t g 0.040000 10] [t b 0.040000 13] [t w 0.040000 11] ,0.0000,yes,yes,correct,,,,4,1,0.2062,,
exn_3C-f8,yes,3,3,[t g 0.040000 12] [t w 0.040000 15] [t b 0.040000 14] ,0.0000,yes,yes,correct,,,,5,1,0.2062,,
exn_3C-f8,yes,3,3,[t g 0.040000 17] [t w 0.040000 16] [t w 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.2062,,
most_2C-7,yes,3,3,[t g 0.040000 1] [t w 0.040000 2] [t w 0.040000 3] ,0.3064,yes,yes,correct,,,,1,1,0.3064,,
most_2C-7,yes,3,3,[t w 0.040000 5] [t w 0.040000 6] [t g 0.040000 8] ,0.0000,yes,yes,correct,,,,2,1,0.3064,,
most_2C-7,yes,3,3,[t w 0.040000 4] [t g 0.040000 7] [t k 0.040000 11] ,0.0000,yes,yes,correct,,,,3,1,0.3064,,
most_2C-7,yes,3,3,[t k 0.040000 9] [t g 0.040000 12] [t g 0.040000 15] ,0.0000,yes,yes,correct,,,,4,1,0.3064,,
most_2C-7,yes,3,3,[t g 0.040000 10] [t g 0.040000 13] [t w 0.040000 16] ,0.0000,yes,yes,correct,,,,5,1,0.3064,,
most_2C-7,yes,3,3,[t g 0.040000 14] [t k 0.040000 17] [t w 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.3064,,
otherprop_2C-f1,yes,3,3,[c w 0.040000 1] [c w 0.040000 2] [c w 0.040000 3] ,0.2256,yes,no,incorrect,,,,1,1,0.2256,,
otherprop_2C-f1,yes,3,3,[c k 0.040000 5] [c w 0.040000 8] [c r 0.040000 6] ,0.0000,yes,no,incorrect,,,,2,1,0.2256,,
otherprop_2C-f1,yes,3,3,[c w 0.040000 4] [c w 0.040000 7] [c k 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.2256,,
otherprop_2C-f1,yes,3,3,[c r 0.040000 12] [c k 0.040000 15] [c r 0.040000 11] ,0.0000,yes,no,incorrect,,,,4,1,0.2256,,
otherprop_2C-f1,yes,3,3,[c w 0.040000 10] [c w 0.040000 13] [c k 0.040000 14] ,0.0000,yes,no,incorrect,,,,5,1,0.2256,,
otherprop_2C-f1,yes,3,3,[c w 0.040000 17] [c k 0.040000 16] [c w 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.2256,,
most_2C-12,yes,3,3,[q w 0.040000 2] [q w 0.040000 1] [q r 0.040000 5] ,0.1409,yes,no,incorrect,,,,1,1,0.1409,,
most_2C-12,yes,3,3,[q k 0.040000 3] [q w 0.040000 6] [q r 0.040000 8] ,0.0000,yes,no,incorrect,,,,2,1,0.1409,,
most_2C-12,yes,3,3,[q w 0.040000 4] [q k 0.040000 7] [q r 0.040000 11] ,0.0000,yes,no,incorrect,,,,3,1,0.1409,,
most_2C-12,yes,3,3,[q r 0.040000 9] [q w 0.040000 12] [q r 0.040000 14] ,0.0000,yes,no,incorrect,,,,4,1,0.1409,,
most_2C-12,yes,3,3,[q w 0.040000 10] [q r 0.040000 13] [q w 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.1409,,
most_2C-12,yes,3,3,[q r 0.040000 17] [q k 0.040000 15] [q w 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1409,,
aboutn-f11,yes,3,3,[t r 0.040000 1] [t r 0.040000 4] [t g 0.040000 2] ,0.1518,yes,yes,correct,,,,1,1,0.1518,,
aboutn-f11,yes,3,3,[t r 0.040000 3] [t r 0.040000 6] [t r 0.040000 5] ,0.0000,yes,yes,correct,,,,2,1,0.1518,,
aboutn-f11,yes,3,3,[t r 0.040000 8] [t r 0.040000 7] [t r 0.040000 9] ,0.0000,yes,yes,correct,,,,3,1,0.1518,,
aboutn-f11,yes,3,3,[t r 0.040000 11] [t g 0.040000 12] [t r 0.040000 10] ,0.0000,yes,yes,correct,,,,4,1,0.1518,,
aboutn-f11,yes,3,3,[t g 0.040000 14] [t r 0.040000 15] [t r 0.040000 13] ,0.0000,yes,yes,correct,,,,5,1,0.1518,,
aboutn-f11,yes,3,3,[t r 0.040000 16] [t k 0.040000 17] [t r 0.040000 18] ,0.0000,yes,yes,correct,,,,6,1,0.1518,,
mtn_3C-11,yes,3,3,[c r 0.040000 2] [c k 0.040000 3] [c g 0.040000 1] ,0.1524,yes,no,incorrect,,,,1,1,0.1524,,
mtn_3C-11,yes,3,3,[c r 0.040000 6] [c g 0.040000 5] [c r 0.040000 4] ,0.0000,yes,no,incorrect,,,,2,1,0.1524,,
mtn_3C-11,yes,3,3,[c g 0.040000 11] [c g 0.040000 8] [c g 0.040000 7] ,0.0000,yes,no,incorrect,,,,3,1,0.1524,,
mtn_3C-11,yes,3,3,[c b 0.040000 9] [c b 0.040000 12] [c k 0.040000 15] ,0.0000,yes,no,incorrect,,,,4,1,0.1524,,
mtn_3C-11,yes,3,3,[c b 0.040000 10] [c b 0.040000 13] [c g 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.1524,,
mtn_3C-11,yes,3,3,[c r 0.040000 14] [c g 0.040000 17] [c k 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1524,,
otherprop_3C-f4,yes,3,3,[c b 0.040000 2] [c b 0.040000 1] [c b 0.040000 3] ,0.1458,yes,no,incorrect,,,,1,1,0.1458,,
otherprop_3C-f4,yes,3,3,[c w 0.040000 5] [c w 0.040000 6] [c g 0.040000 4] ,0.0000,yes,no,incorrect,,,,2,1,0.1458,,
otherprop_3C-f4,yes,3,3,[c g 0.040000 8] [c w 0.040000 7] [c g 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1458,,
otherprop_3C-f4,yes,3,3,[c g 0.040000 11] [c w 0.040000 14] [c w 0.040000 12] ,0.0000,yes,no,incorrect,,,,4,1,0.1458,,
otherprop_3C-f4,yes,3,3,[c w 0.040000 10] [c b 0.040000 13] [c b 0.040000 16] ,0.0000,yes,no,incorrect,,,,5,1,0.1458,,
otherprop_3C-f4,yes,3,3,[c w 0.040000 15] [c g 0.040000 17] [c g 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1458,,
exn_2C-f1,yes,3,3,[t y 0.040000 2] [t y 0.040000 1] [t r 0.040000 5] ,0.1559,yes,yes,correct,,,,1,1,0.1559,,
exn_2C-f1,yes,3,3,[t r 0.040000 3] [t y 0.040000 6] [t y 0.040000 9] ,0.0000,yes,yes,correct,,,,2,1,0.1559,,
exn_2C-f1,yes,3,3,[t y 0.040000 4] [t k 0.040000 8] [t r 0.040000 7] ,0.0000,yes,yes,correct,,,,3,1,0.1559,,
exn_2C-f1,yes,3,3,[t y 0.040000 11] [t r 0.040000 10] [t r 0.040000 14] ,0.0000,yes,yes,correct,,,,4,1,0.1559,,
exn_2C-f1,yes,3,3,[t y 0.040000 12] [t y 0.040000 15] [t r 0.040000 18] ,0.0000,yes,yes,correct,,,,5,1,0.1559,,
exn_2C-f1,yes,3,3,[t r 0.040000 17] [t y 0.040000 13] [t r 0.040000 16] ,0.0000,yes,yes,correct,,,,6,1,0.1559,,
exn_3C-f5,yes,3,3,[q b 0.040000 2] [q g 0.040000 1] [q b 0.040000 3] ,0.1363,yes,no,incorrect,,,,1,1,0.1363,,
exn_3C-f5,yes,3,3,[q r 0.040000 5] [q b 0.040000 6] [q b 0.040000 4] ,0.0000,yes,no,incorrect,,,,2,1,0.1363,,
exn_3C-f5,yes,3,3,[q g 0.040000 8] [q g 0.040000 7] [q b 0.040000 9] ,0.0000,yes,no,incorrect,,,,3,1,0.1363,,
exn_3C-f5,yes,3,3,[q r 0.040000 11] [q g 0.040000 14] [q g 0.040000 10] ,0.0000,yes,no,incorrect,,,,4,1,0.1363,,
exn_3C-f5,yes,3,3,[q r 0.040000 13] [q b 0.040000 16] [q g 0.040000 17] ,0.0000,yes,no,incorrect,,,,5,1,0.1363,,
exn_3C-f5,yes,3,3,[q b 0.040000 12] [q r 0.040000 15] [q g 0.040000 18] ,0.0000,yes,no,incorrect,,,,6,1,0.1363,,
most_2C-5,yes,3,3,[s w 0.040000 1] [s w 0.040000 2] [s b 0.040000 4] ,0.1661,yes,no,incorrect,,,,1,1,0.1661,,
most_2C-5,yes,3,3,[s w 0.040000 3] [s w 0.040000 6] [s b 0.040000 5] ,0.0000,yes,no,incorrect,,,,2,1,0.1661,,
